product,review_title,review_rating,review_text
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Extraordinary !!,5,This jacket is amazing I plan on buying for others. We went up one size so a sweatshirt could be worn under in colder weather. As this is a spring/fall jacket. It’s waterproof and it gets wet but stays completely dry. Bought for college student who walks to class.
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,"Cool looking, good jacket for the price.",4,I love the red color and overall look of the jacket.Wore it in the rain last week and it worked as hoped for. It was a bit bigger than I thought it would be so I'd suggest people be careful when ordering their normal size. I don't mind it so much: I just roll up the sleeves a bit.
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Excellent Product,5,"My son is 12 yrs. Old, 5'3, 105 lbs. Average build, height and weight. I'm glad I read the reviews and ordered him a medium. It's a tiny to big. But, he has has room to grow into it. Love it. Nice color, size, well made. Will purchase on for myself."
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,"Good Quality, Well Designed",5,Good quality. Would order again. The size runs big. I ordered a large but could have probably been better with a medium. That said I like this rain coat. It zips and there are Velcro closures at points to really keep the rain out. I was in a storm and stayed very dry.
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Light weight,4,Very light weight: like the option I can remove the hood. The sleeves are a little long for bee but other than that I wanted a light weight jacket now I have a good one.
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Great jacket,4,Perfect light jacket for when the weather starts to turn cold. Nicely insulated and plenty of pockets for all your items and gadgets. I live in Colorado and wore it for our first snow and was pleasantly cozy
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,0utstanding value !!!,5,"This is my  2nd review  and 4th jacket. 2 Black in 2xl,1 Navy Blue and 1 Grey in large. The blue is navy blue not purplish color. Overall the jackets fit a little big especially the sleeves but they it compensates by being very comfortable, warm and waterproof 💧. I tested it out in the recent rain 🌧 in NY and it wicked away the moisture. Outstanding !!!!"
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Very Happy,5,"Fit as expected and have used it several times in lite rain.  Worked well, I purchased it on  the large size to fit so I could use it over warmer garments if needed as we are going to Alaska next month.  Looks and feels well made."
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Good and comfortable,5,"It is good. Medium rain and I did not got wet. I will say that it runs a little large. My advice is mesure yourself first. I order an XL and is little  loose but nothing crazy. I am 238 ,5’11. I think the material is good. Saw something similar in target for around 55 dollars so I’m glad I bought this one. Adiós"
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Too flimsy,3,It is not as waterproof as I would have hoped. Seems more water repellent than waterproof. Also was hoping it would be heavier. Also interior lining was not described and it is mesh netting that gets snagged on clothes.
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Pretty good,4,"You get what you pay for. This jacket doesn't cost as much as a designer equivalent. The hood drawstrings on mine broke after a couple of uses to the point I had to replace them with a shoestring. Not having some kind of tightener on the hood makes it pretty useless in windy environments. Aside from that, great product."
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Appears to be good quality material and the size was good.,5,So far from just putting the jacket on and trying it I like it as it fits well and it looks like it’s made of good quality material. Honestly though I have not actually had the chance to wear it out in the rain yet. When I do I will come back and write an update.
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Waterproof,5,"Your browser does not support HTML5 video.


   Water beads up on material. And you don't sweat to death when wearing it."
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,"Water Resistant, size up if not slim",4,My son is slim snd 5’”4 so it looked good on him. What we didn’t like was that he had to wear a hoodie underneath definitely not insulated. Wind was blowing heavily here in Denver and there was wet snow coming down. He did stay dry.
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Repels water,5,I use this to accomplish outdoor chores when it's raining.  I don't get wet.  A little hot in the heat but I'd rather be hot than wet.  I just shake it before going indoors and it sheds the water and is pretty much dry.
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Amazing value.,4,"Very good rain jacket. Light enough to not notice it but heavy enough to block some wind too.  Overall a good purchase and an exceptional value for the price.  Only downside is it's not the most breathable, but it's very difficult to find a good rain jacket that is."
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,FITS A SIZE 44JJ BUST,5,"My daughter searched high and low for comfortable, long sleeve raincoat that would accommodate the fact that she has a uncommonly large bust.She is a 44JJ size bust and this coat worked for her.  I was surprised since it was a men's jacket but it worked fantastic for her.Good quality, fairly lightweight.Not heavy duty and I would not call this cheap. We are very happy with our purchase.Waist will fit hips up to about a ""size 24"" in women's."
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Good,5,"Real waterproof lightweight shell, looks more expensive than it is. Long arms for once!! My husband always has problems with arms in jackets and shirts  being too short, this fits good! Got a 2x to have room for layering under"
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Heroes in a half shell.,4,"This jacket seems to be quality material and fixed nicely. Anyone reading this keep in mind, this is not a winter jacket, this is more like a parka or a windbreaker. Either way seems like it's made really well I like it"
Men's Lightweight Waterproof Hooded Rain Jacket Outdoor Raincoat Shell Jacket for Hiking Travel,Keeps me dry 😀,5,I needed a light weight rain jacket for work.  I'm a handyman in South Florida and often have jobs outdoors.  This jacket is perfect.  It fits perfectly (make sue you get your appropriate size) and it looks great.  Will recommend it to everyone
